index,title,company,industry,location,salary,education,department,experience,language,skills,additional,relevance_score,summary,link
291,監造工程師~觀音,10 / 30監造工程師~觀音鴻灃建設股份有限公司,N/A,桃園市,"月薪 41,661元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/97547695
292,機械助理工程師,10 / 26機械助理工程師萬年清環境工程股份有限公司,N/A,台中市,"月薪 32,000元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/97551028
293,繪圖設計工程師,10 / 27繪圖設計工程師崧晉工程顧問有限公司,N/A,桃園市,"月薪 40,000元",大學,N/A,不拘,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/76929193
294,AI演算法工程師,10 / 27AI演算法工程師大德文旅有限公司,N/A,台南市,面議（經常性薪資達4萬元,專科,N/A,不拘,德文旅有限公司｜文創╱藝術服務・機器學習、深度學習或其他相關演算,N/A,N/A,3,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130423410
295,工務工程師(板橋),10 / 07工務工程師(板橋)世久營造探勘工程股份有限公司,N/A,新北市,面議（經常性薪資達4萬元,專科,N/A,N/A,N/A,N/A,N/A,1,10 / 07 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130233694
296,軟體開發工程師,10 / 26軟體開發工程師侑盈科技有限公司,N/A,新北市,面議（經常性薪資達4萬元,高中職,N/A,N/A,N/A,PHP,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/113082891
297,測量工程師(台北),10 / 26測量工程師(台北)美港聯和股份有限公司,N/A,台北市,面議（經常性薪資達4萬元,高中職,N/A,不拘,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/75745266
298,高雄-工務工程師,10 / 29高雄-工務工程師眾孚企業有限公司,N/A,高雄市,"月薪 40,000元",高中職,N/A,N/A,N/A,N/A,需,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/85002144
299,全端軟體工程師,10 / 27全端軟體工程師晨州塑膠工業股份有限公司,軟體工程師晨州塑膠工業,台中市,"月薪 40,000元",專科,N/A,N/A,N/A,"Python, SQL",需,5,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132163303
300,助理工程師(工一),10 / 30助理工程師(工一)崧貿實業股份有限公司,N/A,新北市,"月薪 33,000元",專科,N/A,N/A,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/98789570
301,"＜MAN 卡拖車,巴士＞工程師/助理工程師(技術部)","10 / 26＜MAN 卡拖車,巴士＞工程師/助理工程師(技術部)至遠企業股份有限公司",N/A,桃園市,"月薪 35,000元",專科,N/A,N/A,N/A,Excel,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130235789
302,JAVA Spring後臺工程師,10 / 27JAVA Spring後臺工程師慧保科技股份有限公司,N/A,新竹市,"月薪 50,000元",專科,N/A,N/A,N/A,"Java, SQL, JavaScript, MySQL",N/A,3,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130419699
303,繪圖工程師(台北),10 / 29繪圖工程師(台北)威利斯節能科技有限公司,建築法規和施工標準，確保圖紙合規。協助圖說送審相關作業,台北市,"月薪 40,000元",高中職,N/A,不拘,N/A,N/A,N/A,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132052563
304,繪圖工程師(高雄),10 / 29繪圖工程師(高雄)威利斯節能科技有限公司,建築法規和施工標準，確保圖紙合規。協助圖說送審相關作業,高雄市,"月薪 40,000元",高中職,N/A,不拘,N/A,N/A,N/A,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132071536
305,工務工程師(台中),10 / 27工務工程師(台中)崇偉營造工程股份有限公司,N/A,台中市,面議（經常性薪資達4萬元,專科,N/A,不拘,N/A,N/A,N/A,2,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132130955
306,專案助理工程師,10 / 27專案助理工程師陳氏智慧創新系統有限公司,N/A,新北市,"月薪 35,000元",高中職,N/A,N/A,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/131297368
307,現場工程師(苗栗),10 / 27現場工程師(苗栗)瑞築建設股份有限公司,建築行業,苗栗縣,"月薪 40,000元",專科,N/A,N/A,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130370322
308,沖模設計工程師,10 / 26沖模設計工程師成易精密工業股份有限公司,N/A,新北市,面議（經常性薪資達4萬元,高中職,N/A,N/A,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/131967739
309,消防監造工程師/副工程師【台南市善化區】,10 / 30消防監造工程師/副工程師【台南市善化區】正德防火工業股份有限公司,N/A,台南市,"月薪 36,000元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132086104
310,消防監造工程師/副工程師【高雄市前鎮區】,10 / 30消防監造工程師/副工程師【高雄市前鎮區】正德防火工業股份有限公司,N/A,高雄市,"月薪 36,000元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130441000
311,設計開發工程師,10 / 27設計開發工程師大發金屬工業股份有限公司,N/A,台中市,"月薪 35,000元",專科,N/A,N/A,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/70701313
312,特別助理工程師,10 / 29特別助理工程師詠通科技工程股份有限公司,N/A,新北市,面議（經常性薪資達4萬元,專科,N/A,N/A,N/A,N/A,N/A,2,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/131977781
313,【資訊】數據工程師,10 / 28【資訊】數據工程師中租迪和股份有限公司,N/A,台北市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,N/A,5,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130435537
314,台中-測量工程師,10 / 23台中-測量工程師田鼎營造股份有限公司,建築╱礦業,台中市,"月薪 35,000元",不拘,N/A,不拘,N/A,N/A,具空拍機證照,1,10 / 23 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132131104
315,監造工程師~觀音,10 / 30監造工程師~觀音鴻灃建設股份有限公司,N/A,桃園市,"月薪 41,661元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/97547695
316,機械助理工程師,10 / 26機械助理工程師萬年清環境工程股份有限公司,N/A,台中市,"月薪 32,000元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/97551028
317,測量工程師(高雄),10 / 29測量工程師(高雄)德昌營造股份有限公司,N/A,高雄市,面議（經常性薪資達4萬元,高中職,N/A,N/A,N/A,N/A,N/A,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132075194
318,內業工程師(淡北),10 / 30內業工程師(淡北)榮工工程股份有限公司,N/A,新北市,面議（經常性薪資達4萬元,高中職,N/A,N/A,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130252651
319,工務主辦工程師,10 / 26工務主辦工程師工信工程股份有限公司,N/A,台北市,面議（經常性薪資達4萬元,專科,N/A,N/A,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/103783543
320,外業工程師(新竹),10 / 30外業工程師(新竹)中麟營造股份有限公司,N/A,新竹市,"月薪 40,000元",專科,N/A,N/A,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/76397098
321,資訊助理工程師,10 / 27資訊助理工程師麒瑞營造股份有限公司,資訊專業,桃園市,"月薪 28,590元",專科,N/A,不拘,N/A,N/A,N/A,0,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/103706032
322,電機助理工程師,10 / 27電機助理工程師力鴻實業有限公司,N/A,新北市,"月薪 30,000元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/75560314
323,品管工程師(淡北),10 / 30品管工程師(淡北)榮工工程股份有限公司,N/A,新北市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,N/A,2,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130252690
324,設計助理工程師,10 / 28設計助理工程師高將精機廠股份有限公司,N/A,台中市,"月薪 36,000元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/79405826
325,AI演算法工程師,10 / 27AI演算法工程師大德文旅有限公司,N/A,台南市,面議（經常性薪資達4萬元,專科,N/A,不拘,德文旅有限公司｜文創╱藝術服務・機器學習、深度學習或其他相關演算,N/A,N/A,3,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130423410
326,軟體開發工程師,10 / 26軟體開發工程師侑盈科技有限公司,N/A,新北市,面議（經常性薪資達4萬元,高中職,N/A,N/A,N/A,PHP,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/113082891
327,高雄-工務工程師,10 / 29高雄-工務工程師眾孚企業有限公司,N/A,高雄市,"月薪 40,000元",高中職,N/A,N/A,N/A,N/A,需,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/85002144
328,全端軟體工程師,10 / 27全端軟體工程師晨州塑膠工業股份有限公司,軟體工程師晨州塑膠工業,台中市,"月薪 40,000元",專科,N/A,N/A,N/A,"Python, SQL",需,5,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132163303
329,C/C++軟體工程師,10 / 27C/C++軟體工程師時代財金資訊股份有限公司,N/A,台北市,面議（經常性薪資達4萬元,專科,N/A,N/A,N/A,"C\+\+, Linux",N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130231281
330,AI應用工程師(大溪),10 / 29AI應用工程師(大溪)Inventec_英業達股份有限公司,N/A,桃園市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,N/A,0,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132018742
331,測試封裝工程師/ 助理工程師(日班做二休二制),10 / 28測試封裝工程師 / 助理工程師(日班做二休二制)鈺鎧科技股份有限公司,N/A,台中市,"月薪 36,000元",專科,N/A,不拘,N/A,N/A,需,1,10 / 28 ｜ 6 ~ 10 人應徵,https://www.1111.com.tw/job/132134564
332,駐外營造工程師,10 / 27駐外營造工程師勝榮鞋業股份有限公司,N/A,,面議（經常性薪資達4萬元,專科,N/A,N/A,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132099015
333,助理設計工程師,10 / 30助理設計工程師欣漢實業股份有限公司,N/A,台北市,"月薪 35,000元",專科,N/A,N/A,N/A,N/A,需,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/131970271
334,規劃繪圖工程師,10 / 30規劃繪圖工程師皇昌營造股份有限公司,N/A,桃園市,面議（經常性薪資達4萬元,高中職,N/A,N/A,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/103876224
335,設備採購工程師,10 / 22設備採購工程師鴻海精密工業股份有限公司,N/A,新北市,面議（經常性薪資達4萬元,大學,N/A,不拘,N/A,N/A,N/A,1,10 / 22 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132004623
336,繪圖製圖工程師,10 / 29繪圖製圖工程師朝能能源科技有限公司,N/A,彰化縣,"月薪 29,000元",專科,N/A,N/A,N/A,N/A,N/A,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132045307
337,現場工程師(台中),10 / 28現場工程師(台中)建鑫營造有限公司,N/A,台中市,"月薪 42,000元",不拘,N/A,不拘,N/A,N/A,N/A,1,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130387571
338,研發助理工程師,10 / 26研發助理工程師淳靖股份有限公司,N/A,新北市,"月薪 30,000元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/79665404
339,繪圖工程師桃園,10 / 26繪圖工程師桃園琩裕營造有限公司,建築╱礦業,桃園市,"月薪 55,000元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130386238
340,消防工程師(桃園),10 / 29消防工程師 (桃園)元大消防工程股份有限公司,N/A,台北市,"月薪 38,000元",不拘,N/A,不拘,N/A,N/A,願意,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/103777161
341,繪圖工程師(高雄),10 / 29繪圖工程師(高雄)威利斯節能科技有限公司,建築法規和施工標準，確保圖紙合規。協助圖說送審相關作業,高雄市,"月薪 40,000元",高中職,N/A,不拘,N/A,N/A,N/A,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132071536
342,工務工程師(台中),10 / 27工務工程師(台中)崇偉營造工程股份有限公司,N/A,台中市,面議（經常性薪資達4萬元,專科,N/A,不拘,N/A,N/A,N/A,2,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132130955
343,專案助理工程師,10 / 27專案助理工程師陳氏智慧創新系統有限公司,N/A,新北市,"月薪 35,000元",高中職,N/A,N/A,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/131297368
344,現場工程師(苗栗),10 / 27現場工程師(苗栗)瑞築建設股份有限公司,建築行業,苗栗縣,"月薪 40,000元",專科,N/A,N/A,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130370322
345,沖模設計工程師,10 / 26沖模設計工程師成易精密工業股份有限公司,N/A,新北市,面議（經常性薪資達4萬元,高中職,N/A,N/A,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/131967739
346,AI應用開發工程師,10 / 29AI應用開發工程師CHPT_中華精測科技股份有限公司,N/A,桃園市,面議（經常性薪資達4萬元,大學,N/A,不拘,N/A,N/A,N/A,0,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/131954594
347,PA1489 軟體開發工程師,10 / 28PA1489 軟體開發工程師仁寶電腦工業股份有限公司,軟體開發工程師仁寶電腦工業,台北市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,N/A,2,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132154046
348,電腦維修工程師B,10 / 28電腦維修工程師B誠士資訊股份有限公司,N/A,桃園市,"月薪 32,000元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130327477
349,(台中)2D繪圖工程師,10 / 27(台中)2D繪圖工程師友力機電工程股份有限公司,N/A,台中市,"月薪 35,000元",高中職,N/A,不拘,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130213099
350,電力SCADA工程師(台中),10 / 27電力SCADA工程師 (台中)加雲聯網股份有限公司,軟體相關6.協助專案團隊彙整文件、繪製設計圖、整理相關資料，提供作業,台中市,"月薪 35,000元",大學,N/A,不拘,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132113937
351,生成式AI工程師[28],10 / 29生成式AI工程師 [28]智滙科技股份有限公司,N/A,台北市,"月薪 60,000元",大學,N/A,N/A,N/A,N/A,N/A,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132096083
352,【資管組】 軟體工程師,10 / 29【資管組】 軟體工程師東元醫療社團法人東元綜合醫院｜醫院NET 程式語言，對使用者介面,N/A,新竹縣,"月薪 39,500元",大學,N/A,不拘,N/A,SQL,N/A,2,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/84887016
353,IQC助理工程師_台南,10 / 27IQC助理工程師_台南GARMIN 台灣國際航電股份有限公司,N/A,台南市,面議（經常性薪資達4萬元,大學,N/A,不拘,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132080245
354,光學高級工程師-AR,10 / 20光學高級工程師-AR瑞儀光電股份有限公司,N/A,高雄市,"月薪 30,000元",大學,N/A,N/A,N/A,N/A,N/A,1,10 / 20 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132106522
355,AI工程師（台北內湖）,10 / 26AI工程師（台北內湖）大成長城企業股份有限公司,N/A,台北市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,SQL,N/A,2,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/98505022
356,國內外業務工程師,10 / 30國內外業務工程師立創光電股份有限公司,N/A,高雄市,"月薪 30,000元",大學,N/A,不拘,N/A,N/A,N/A,2,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/131976439
357,鈑金製圖工程師｜SolidWorks,SolidWorks淇鋒企業股份有限公司,N/A,新北市,"月薪 40,000元",高中職,N/A,N/A,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132107819
358,T111422-研發應用工程師,10 / 17T111422-研發應用工程師旺矽科技股份有限公司,N/A,新竹縣,"月薪 35,000元",大學,N/A,不拘,N/A,N/A,N/A,1,10 / 17 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132109755
359,全端工程師(工程部),10 / 22全端工程師(工程部)全球華人集團(1111人力銀行)｜網路相關熟悉 MS SQL 資料庫，能撰寫複雜查詢、效能調校與資料模型設計。,N/A,台北市,"月薪 60,000元",大學,N/A,N/A,N/A,SQL,N/A,2,10 / 22 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132163586
360,自動化專案工程師,10 / 30自動化專案工程師鴻海精密工業股份有限公司,N/A,新北市,面議（經常性薪資達4萬元,專科,N/A,N/A,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130398633
361,【資訊室】系統工程師,10 / 23【資訊室】系統工程師衛生福利部雙和醫院(委託臺北醫學大學興建經營)｜醫院【條件】,N/A,新北市,"月薪 38,700元",大學,N/A,不拘,N/A,N/A,N/A,1,10 / 23 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/98904938
362,Q008Q62_AI影像處理工程師,10 / 29Q008Q62_AI影像處理工程師神通資訊科技股份有限公司,N/A,台北市,面議（經常性薪資達4萬元,大學,N/A,不拘,N/A,N/A,N/A,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/131983141
363,軟體DevOps工程師(電信),10 / 21軟體DevOps工程師(電信)凌群電腦股份有限公司,N/A,台北市,"月薪 31,000元",大學,N/A,N/A,N/A,N/A,N/A,1,10 / 21 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/97544915
364,資深後端工程師[24],10 / 27資深後端工程師 [24]智滙科技股份有限公司,N/A,台北市,"月薪 75,000元",專科,N/A,N/A,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132060106
365,品保-助理工程師(IPQC),10 / 28品保-助理工程師(IPQC)台灣積層工業股份有限公司,N/A,桃園市,"月薪 29,000元",高中職,N/A,N/A,N/A,N/A,N/A,2,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/79908155
366,FAE產品應用工程師,10 / 29FAE產品應用工程師天幸電子遊戲場業｜休閒服務回報產品功能異常狀況，並建立問題資料表單。,電子遊戲場業,高雄市,"月薪 30,000元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132130262
367,品保-助理工程師(FQC),10 / 28品保-助理工程師(FQC)台灣積層工業股份有限公司,N/A,桃園市,"月薪 29,000元",高中職,N/A,N/A,N/A,N/A,N/A,2,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/113084314
368,品管工程師/品保部,10 / 28品管工程師/品保部恒通股份有限公司,N/A,新北市,"月薪 40,000元",專科,N/A,無經驗可,N/A,N/A,N/A,1,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/77285481
369,MIS工程師(無經驗可),10 / 27MIS工程師(無經驗可)元大電子股份有限公司,N/A,桃園市,"月薪 30,000元",專科,N/A,無經驗可,N/A,SQL,需,4,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/77158990
370,【資訊】.NET API、MSSQL工程師,10 / 27【資訊】.NET API、MSSQL工程師群益金鼎證券股份有限公司,N/A,台北市,面議（經常性薪資達4萬元,專科,N/A,N/A,N/A,SQL,N/A,2,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130278635
371,【實習生】助理工程師,10 / 27【實習生】助理工程師誠邦工程顧問股份有限公司,N/A,苗栗縣,"月薪 30,000元",專科,N/A,不拘,N/A,N/A,需,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132023935
